"Sample","N^-0.5","N^-0.75","N^-1","Golden Ratio","Golden Ratio Spiral","R2","R2 Spiral","R2 Jittered","White Noise","Hammersley","Sobol","Blue Noise","Projective Blue Noise","Projective Blue Noise 2"
"737","0.036835","0.007070","0.001357","0.026782","0.070146","0.001262","0.002476","0.004266","0.001832","0.070482","0.000506","0.003684","0.002657","0.001461"
"738","0.036811","0.007062","0.001355","0.026702","0.069892","0.001058","0.002650","0.004140","0.001207","0.070210","0.000347","0.003818","0.002221","0.001734"
"739","0.036786","0.007055","0.001353","0.026510","0.069518","0.001361","0.002608","0.004384","0.001488","0.070182","0.000308","0.003484","0.002545","0.001685"
"740","0.036761","0.007048","0.001351","0.026204","0.069207","0.001404","0.002880","0.004565","0.001316","0.069666","0.000455","0.003229","0.002194","0.001524"
"741","0.036736","0.007041","0.001350","0.026085","0.068805","0.001712","0.003031","0.004323","0.001427","0.069760","0.000244","0.003059","0.002299","0.001385"
"742","0.036711","0.007034","0.001348","0.025853","0.068608","0.001172","0.003111","0.004519","0.001213","0.069366","0.000012","0.002765","0.002241","0.001518"
"743","0.036686","0.007027","0.001346","0.025506","0.068258","0.001239","0.002734","0.004708","0.001403","0.069216","0.000219","0.002699","0.002225","0.001055"
"744","0.036662","0.007020","0.001344","0.025348","0.067834","0.001125","0.003012","0.004551","0.000686","0.068578","0.000432","0.003193","0.001986","0.001217"
"745","0.036637","0.007013","0.001342","0.025075","0.067559","0.001379","0.002373","0.004064","0.000274","0.068733","0.000113","0.002952","0.002251","0.001185"
"746","0.036613","0.007006","0.001340","0.024991","0.067179","0.001676","0.002396","0.004104","0.000076","0.068399","0.000022","0.002671","0.002531","0.000829"
"747","0.036588","0.006999","0.001339","0.024792","0.066856","0.001494","0.002713","0.004411","0.000091","0.068310","0.000059","0.003011","0.002290","0.001159"
"748","0.036564","0.006992","0.001337","0.024478","0.066452","0.001737","0.002787","0.003898","0.000231","0.067733","0.000262","0.002931","0.002426","0.000408"
"749","0.036539","0.006985","0.001335","0.024354","0.066220","0.001921","0.001942","0.003995","0.000333","0.067766","0.000005","0.002714","0.001737","0.000003"
"750","0.036515","0.006978","0.001333","0.024114","0.065863","0.001878","0.002015","0.003856","0.000059","0.067311","0.000106","0.003082","0.001986","0.000206"
"751","0.036491","0.006971","0.001332","0.023757","0.065570","0.001437","0.002236","0.004095","0.000175","0.067100","0.000334","0.002979","0.002289","0.000201"
"752","0.036466","0.006964","0.001330","0.023593","0.065186","0.001521","0.002070","0.003245","0.000242","0.066401","0.000638","0.002723","0.001678","0.000170"
"753","0.036442","0.006957","0.001328","0.023311","0.065028","0.001846","0.002142","0.003092","0.000066","0.066587","0.000357","0.002597","0.001902","0.000057"
"754","0.036418","0.006950","0.001326","0.023223","0.064694","0.001453","0.002364","0.003364","0.000225","0.066284","0.000623","0.002589","0.002124","0.000299"
"755","0.036394","0.006943","0.001325","0.023017","0.064291","0.001639","0.001909","0.003515","0.000481","0.066226","0.000717","0.002378","0.002102","0.000390"
"756","0.036370","0.006936","0.001323","0.022692","0.064035","0.001551","0.002214","0.003551","0.000249","0.065679","0.000938","0.002356","0.001532","0.000576"
"757","0.036346","0.006929","0.001321","0.022563","0.063672","0.001805","0.002272","0.003118","0.000428","0.065743","0.000413","0.002617","0.001814","0.000374"
"758","0.036322","0.006922","0.001319","0.022314","0.063365","0.001052","0.002180","0.003213","0.000648","0.065318","0.000344","0.002351","0.001620","0.000458"
"759","0.036298","0.006915","0.001318","0.022262","0.062980","0.000976","0.002416","0.003267","0.000975","0.065138","0.000434","0.002023","0.000656","0.000175"
"760","0.036274","0.006909","0.001316","0.022090","0.062774","0.001299","0.002226","0.002913","0.001002","0.064469","0.000741","0.002267","0.000733","0.000525"
"761","0.036250","0.006902","0.001314","0.021798","0.062434","0.001468","0.002311","0.003146","0.000260","0.064594","0.000552","0.002403","0.000111","0.000533"
"762","0.036226","0.006895","0.001312","0.021705","0.062032","0.001607","0.002086","0.003065","0.000245","0.064231","0.000449","0.002268","0.000292","0.000742"
"763","0.036202","0.006888","0.001311","0.021490","0.061757","0.001258","0.002343","0.003320","0.000134","0.064111","0.000339","0.001988","0.000530","0.001457"
"764","0.036179","0.006881","0.001309","0.021154","0.061392","0.001406","0.002038","0.002625","0.000251","0.063504","0.000499","0.001695","0.000446","0.002015"
"765","0.036155","0.006875","0.001307","0.021017","0.061075","0.001477","0.001971","0.002578","0.000336","0.063507","0.000161","0.001597","0.000230","0.001925"
"766","0.036131","0.006868","0.001305","0.020759","0.060691","0.001253","0.002159","0.002303","0.000234","0.063022","0.000002","0.001717","0.000379","0.001600"
"767","0.036108","0.006861","0.001304","0.020702","0.060456","0.000620","0.001835","0.002454","0.000171","0.062781","0.000321","0.001736","0.000273","0.001768"
"768","0.036084","0.006855","0.001302","0.020522","0.060110","0.000581","0.002135","0.002775","0.000112","0.062052","0.000645","0.002187","0.000263","0.001531"
"769","0.036061","0.006848","0.001300","0.020219","0.059712","0.000862","0.002107","0.002447","0.000325","0.062294","0.000477","0.001967","0.000193","0.001331"
"770","0.036037","0.006841","0.001299","0.020118","0.059423","0.001185","0.002244","0.002623","0.000643","0.062047","0.000312","0.001810","0.000361","0.001034"
"771","0.036014","0.006835","0.001297","0.019894","0.059057","0.001236","0.002169","0.002674","0.000068","0.062044","0.000306","0.001973","0.000264","0.001038"
"772","0.035991","0.006828","0.001295","0.019546","0.058884","0.000998","0.002415","0.002978","0.000347","0.061553","0.000445","0.002449","0.000443","0.001594"
"773","0.035967","0.006821","0.001294","0.019401","0.058561","0.001177","0.002431","0.002357","0.000359","0.061672","0.000227","0.002148","0.000835","0.001673"
"774","0.035944","0.006815","0.001292","0.019133","0.058179","0.001472","0.002159","0.002338","0.000664","0.061303","0.000005","0.002416","0.000630","0.001461"
"775","0.035921","0.006808","0.001290","0.019069","0.057924","0.001236","0.002407","0.002634","0.000966","0.061178","0.000213","0.002106","0.000356","0.001174"
"776","0.035898","0.006801","0.001289","0.018880","0.057576","0.001471","0.001863","0.002915","0.000903","0.060565","0.000427","0.002129","0.000194","0.001056"
"777","0.035875","0.006795","0.001287","0.018565","0.057184","0.001535","0.002162","0.003010","0.001022","0.060745","0.000086","0.002153","0.000384","0.000846"
"778","0.035852","0.006788","0.001285","0.018457","0.056885","0.001841","0.002190","0.002755","0.001280","0.060437","0.000009","0.002235","0.000133","0.000790"
"779","0.035829","0.006782","0.001284","0.018222","0.056520","0.001307","0.001430","0.002937","0.000572","0.060372","0.000060","0.001978","0.000805","0.001472"
"780","0.035806","0.006775","0.001282","0.018195","0.056310","0.001340","0.001505","0.003178","0.000889","0.059820","0.000236","0.002107","0.001266","0.001781"
"781","0.035783","0.006769","0.001280","0.018042","0.055983","0.001278","0.001821","0.002979","0.000883","0.059878","0.000032","0.002471","0.001051","0.001850"
"782","0.035760","0.006762","0.001279","0.017761","0.055605","0.001555","0.001981","0.003259","0.001128","0.059448","0.000062","0.002246","0.000913","0.001772"
"783","0.035737","0.006756","0.001277","0.017689","0.055335","0.001752","0.002075","0.003320","0.001384","0.059262","0.000311","0.002615","0.001197","0.001518"
"784","0.035714","0.006749","0.001276","0.017490","0.054987","0.001572","0.002250","0.003615","0.001495","0.058588","0.000594","0.002887","0.000880","0.001389"
"785","0.035692","0.006743","0.001274","0.017162","0.054864","0.001783","0.002555","0.003115","0.001745","0.058798","0.000317","0.002569","0.000791","0.001102"
"786","0.035669","0.006736","0.001272","0.017045","0.054480","0.002016","0.002169","0.003168","0.001872","0.058520","0.000602","0.002612","0.000824","0.000840"
"787","0.035646","0.006730","0.001271","0.016799","0.054174","0.001913","0.002444","0.003097","0.001548","0.058487","0.000684","0.002457","0.000883","0.000819"
"788","0.035624","0.006724","0.001269","0.016765","0.053813","0.001508","0.001882","0.003354","0.001577","0.057965","0.000907","0.002416","0.000742","0.001265"
"789","0.035601","0.006717","0.001267","0.016601","0.053580","0.001590","0.001825","0.003604","0.001565","0.058053","0.000414","0.002363","0.000545","0.001804"
"790","0.035578","0.006711","0.001266","0.016308","0.053250","0.001891","0.002006","0.003433","0.001877","0.057653","0.000359","0.002571","0.000486","0.001560"
"791","0.035556","0.006705","0.001264","0.016227","0.052878","0.001478","0.001873","0.003666","0.001602","0.057497","0.000418","0.002321","0.000263","0.001585"
"792","0.035533","0.006698","0.001263","0.016017","0.052598","0.001605","0.002186","0.003866","0.001793","0.056853","0.000715","0.002221","0.000036","0.001771"
"793","0.035511","0.006692","0.001261","0.016020","0.052252","0.001546","0.002017","0.003797","0.001878","0.057003","0.000535","0.002266","0.000174","0.001725"
"794","0.035489","0.006686","0.001259","0.015893","0.052072","0.001802","0.002235","0.003377","0.001758","0.056664","0.000456","0.002664","0.000466","0.001469"
"795","0.035466","0.006679","0.001258","0.015634","0.051694","0.001067","0.001934","0.003465","0.002008","0.056569","0.000334","0.002365","0.000741","0.001285"
"796","0.035444","0.006673","0.001256","0.015591","0.051385","0.000968","0.002060","0.003769","0.002288","0.055986","0.000479","0.002088","0.000410","0.001031"
"797","0.035422","0.006667","0.001255","0.015416","0.051028","0.001236","0.001817","0.003387","0.002573","0.056013","0.000162","0.001973","0.000005","0.001150"
"798","0.035400","0.006660","0.001253","0.015109","0.050779","0.001433","0.002083","0.003564","0.002583","0.055553","0.000005","0.001662","0.000123","0.000946"
"799","0.035377","0.006654","0.001252","0.015019","0.050449","0.001485","0.001641","0.003481","0.002811","0.055336","0.000285","0.001695","0.000015","0.001031"
"800","0.035355","0.006648","0.001250","0.014796","0.050083","0.001146","0.001733","0.003721","0.003001","0.054631","0.000566","0.001788","0.000190","0.000774"
"801","0.035333","0.006642","0.001248","0.014791","0.049796","0.001270","0.001639","0.003026","0.003230","0.054857","0.000200","0.001524","0.000146","0.001064"
"802","0.035311","0.006635","0.001247","0.014653","0.049452","0.001396","0.001857","0.002946","0.003180","0.054595","0.000278","0.001370","0.000025","0.001804"
"803","0.035289","0.006629","0.001245","0.014381","0.049243","0.001124","0.001822","0.003247","0.003391","0.054576","0.000314","0.001364","0.000313","0.001505"
"804","0.035267","0.006623","0.001244","0.014328","0.048874","0.001366","0.001664","0.003433","0.003282","0.054070","0.000567","0.001063","0.000517","0.001235"
"805","0.035245","0.006617","0.001242","0.014141","0.048563","0.001333","0.001965","0.003563","0.002970","0.054173","0.000176","0.001070","0.000165","0.000962"
"806","0.035223","0.006611","0.001241","0.013820","0.048210","0.001593","0.002176","0.003234","0.003088","0.053788","0.000185","0.000795","0.000271","0.000859"
"807","0.035202","0.006605","0.001239","0.013719","0.047949","0.000988","0.001724","0.003377","0.003370","0.053648","0.000307","0.000577","0.000232","0.000703"
"808","0.035180","0.006598","0.001238","0.013483","0.047621","0.000990","0.002003","0.003480","0.003673","0.053019","0.000565","0.000426","0.000001","0.000641"
"809","0.035158","0.006592","0.001236","0.013468","0.047479","0.000790","0.002001","0.003260","0.003803","0.053184","0.000260","0.000641","0.000084","0.000486"
"810","0.035136","0.006586","0.001235","0.013318","0.047121","0.000976","0.001327","0.003559","0.003966","0.052860","0.000055","0.001121","0.000335","0.000772"
"811","0.035115","0.006580","0.001233","0.013032","0.046830","0.001201","0.001394","0.003529","0.003794","0.052780","0.000193","0.001645","0.000631","0.000771"
"812","0.035093","0.006574","0.001232","0.012969","0.046490","0.000950","0.001695","0.003791","0.003568","0.052212","0.000017","0.001720","0.000843","0.000690"
"813","0.035072","0.006568","0.001230","0.012770","0.046262","0.001137","0.001799","0.003212","0.003363","0.052255","0.000556","0.001974","0.000790","0.000400"
"814","0.035050","0.006562","0.001229","0.012794","0.045902","0.001237","0.000942","0.003245","0.002857","0.051809","0.000283","0.002127","0.000982","0.000105"
"815","0.035028","0.006556","0.001227","0.012681","0.045590","0.001125","0.001050","0.003030","0.002915","0.051607","0.000052","0.001828","0.001041","0.000036"
"816","0.035007","0.006550","0.001225","0.012431","0.045243","0.000613","0.001152","0.003205","0.003011","0.050918","0.000253","0.001541","0.001179","0.000071"
"817","0.034986","0.006544","0.001224","0.012406","0.044975","0.000630","0.001395","0.002308","0.002904","0.051113","0.000191","0.001499","0.001274","0.000168"
"818","0.034964","0.006538","0.001222","0.012243","0.044614","0.000918","0.001091","0.002095","0.002971","0.050820","0.000227","0.001216","0.001501","0.000137"
"819","0.034943","0.006532","0.001221","0.011942","0.044289","0.000461","0.001337","0.002303","0.003217","0.050771","0.000221","0.001589","0.001738","0.000176"
"820","0.034922","0.006526","0.001220","0.011868","0.044108","0.000585","0.000827","0.002378","0.003351","0.050233","0.000308","0.001368","0.001468","0.000332"
"821","0.034900","0.006520","0.001218","0.011654","0.043759","0.000421","0.000801","0.002675","0.003301","0.050306","0.000426","0.001109","0.001292","0.000557"
"822","0.034879","0.006514","0.001217","0.011668","0.043465","0.000619","0.001103","0.002183","0.003454","0.049891","0.000241","0.001012","0.001554","0.000252"
"823","0.034858","0.006508","0.001215","0.011543","0.043131","0.000912","0.001229","0.002210","0.002849","0.049720","0.000099","0.000715","0.001446","0.000450"
"824","0.034837","0.006502","0.001214","0.011278","0.042891","0.000770","0.001142","0.002510","0.003114","0.049061","0.000147","0.000440","0.001525","0.000480"
"825","0.034816","0.006496","0.001212","0.011242","0.042540","0.001042","0.001407","0.002783","0.003409","0.049195","0.000198","0.000252","0.001817","0.000061"
"826","0.034794","0.006490","0.001211","0.011066","0.042230","0.001138","0.001344","0.002954","0.003638","0.048841","0.000022","0.000129","0.001817","0.000469"
"827","0.034773","0.006484","0.001209","0.011119","0.041889","0.001433","0.001521","0.002807","0.003914","0.048731","0.000048","0.000095","0.002088","0.000211"
"828","0.034752","0.006479","0.001208","0.011032","0.041617","0.001015","0.001240","0.003004","0.004074","0.048133","0.000284","0.000518","0.002184","0.000512"
"829","0.034731","0.006473","0.001206","0.010804","0.041266","0.001103","0.001519","0.003240","0.004290","0.048145","0.000068","0.000331","0.002072","0.000390"
"830","0.034711","0.006467","0.001205","0.010806","0.040944","0.001085","0.001535","0.003133","0.004579","0.047669","0.000050","0.000598","0.002340","0.000264"
"831","0.034690","0.006461","0.001203","0.010668","0.040742","0.001358","0.001366","0.002767","0.004526","0.047437","0.000227","0.000860","0.002373","0.000479"
"832","0.034669","0.006455","0.001202","0.010387","0.040399","0.001620","0.001594","0.002850","0.003925","0.046717","0.000516","0.000737","0.002573","0.000269"
"833","0.034648","0.006449","0.001200","0.010338","0.040106","0.001512","0.001241","0.003136","0.003965","0.046951","0.000276","0.001080","0.002541","0.000196"
"834","0.034627","0.006444","0.001199","0.010147","0.039777","0.001743","0.001146","0.002761","0.003901","0.046696","0.000481","0.001387","0.002579","0.000483"
"835","0.034606","0.006438","0.001198","0.010190","0.039529","0.001980","0.001335","0.002880","0.004102","0.046685","0.000580","0.001308","0.002835","0.000312"
"836","0.034586","0.006432","0.001196","0.010089","0.039186","0.001965","0.001259","0.002850","0.003869","0.046187","0.000769","0.001358","0.002384","0.000327"
"837","0.034565","0.006426","0.001195","0.009845","0.038878","0.001649","0.001537","0.003105","0.004130","0.046298","0.000284","0.001524","0.001895","0.000171"
"838","0.034544","0.006420","0.001193","0.009836","0.038731","0.001765","0.001702","0.002428","0.003785","0.045921","0.000211","0.001678","0.001809","0.000019"
"839","0.034524","0.006415","0.001192","0.009683","0.038398","0.002058","0.001341","0.002332","0.003659","0.045788","0.000331","0.001587","0.001670","0.000309"
"840","0.034503","0.006409","0.001190","0.009385","0.038123","0.001755","0.001598","0.002582","0.003927","0.045167","0.000618","0.001574","0.001783","0.000223"
"841","0.034483","0.006403","0.001189","0.009324","0.037782","0.001933","0.001011","0.002796","0.003872","0.045339","0.000457","0.001297","0.001628","0.000115"
"842","0.034462","0.006398","0.001188","0.009118","0.037464","0.001920","0.001063","0.002825","0.003922","0.045023","0.000423","0.001168","0.001718","0.000120"
"843","0.034442","0.006392","0.001186","0.009148","0.037248","0.002175","0.001350","0.002510","0.004201","0.044951","0.000283","0.000889","0.001893","0.000360"
"844","0.034421","0.006386","0.001185","0.009034","0.036913","0.001575","0.001407","0.002633","0.003861","0.044391","0.000412","0.000658","0.001954","0.000316"
"845","0.034401","0.006381","0.001183","0.008774","0.036621","0.001544","0.000628","0.002786","0.004059","0.044441","0.000201","0.000880","0.001322","0.000077"
"846","0.034381","0.006375","0.001182","0.008752","0.036297","0.001831","0.000739","0.002510","0.004332","0.044002","0.000019","0.000660","0.001416","0.000094"
"847","0.034360","0.006369","0.001181","0.008584","0.036044","0.002037","0.000922","0.002727","0.004336","0.043808","0.000205","0.000519","0.001290","0.000747"
"848","0.034340","0.006364","0.001179","0.008655","0.035709","0.002169","0.000710","0.002701","0.004608","0.043127","0.000481","0.000401","0.001404","0.000688"
"849","0.034320","0.006358","0.001178","0.008579","0.035404","0.001918","0.000836","0.002948","0.004144","0.043329","0.000312","0.000807","0.001688","0.000633"
"850","0.034300","0.006352","0.001176","0.008357","0.035228","0.002074","0.001051","0.002391","0.004409","0.043044","0.000214","0.000512","0.001666","0.000481"
"851","0.034280","0.006347","0.001175","0.008374","0.034902","0.002217","0.000599","0.002387","0.004393","0.043002","0.000122","0.000311","0.001931","0.000245"
"852","0.034259","0.006341","0.001174","0.008245","0.034626","0.002049","0.000875","0.002214","0.004533","0.042473","0.000265","0.000026","0.001381","0.000924"
"853","0.034239","0.006336","0.001172","0.007967","0.034313","0.002337","0.000948","0.002410","0.004274","0.042553","0.000327","0.000119","0.000899","0.000652"
"854","0.034219","0.006330","0.001171","0.007932","0.034086","0.002351","0.000892","0.002596","0.003800","0.042145","0.000040","0.000356","0.000956","0.001051"
"855","0.034199","0.006324","0.001170","0.007748","0.033757","0.002613","0.001110","0.002360","0.003593","0.041982","0.000106","0.000521","0.001107","0.001688"
"856","0.034179","0.006319","0.001168","0.007806","0.033466","0.002135","0.000989","0.002539","0.003433","0.041330","0.000302","0.000807","0.001271","0.001398"
"857","0.034159","0.006313","0.001167","0.007716","0.033364","0.002201","0.001115","0.002644","0.003533","0.041472","0.000161","0.000353","0.001544","0.001362"
"858","0.034139","0.006308","0.001166","0.007476","0.033045","0.002062","0.000866","0.002533","0.003399","0.041125","0.000081","0.000330","0.001083","0.001095"
"859","0.034120","0.006302","0.001164","0.007481","0.032789","0.002259","0.001113","0.002068","0.003233","0.041023","0.000141","0.000526","0.001331","0.000952"
"860","0.034100","0.006297","0.001163","0.007335","0.032460","0.001462","0.000783","0.002091","0.002556","0.040432","0.000125","0.000380","0.001529","0.000735"
"861","0.034080","0.006291","0.001161","0.007040","0.032158","0.001297","0.000684","0.002361","0.002819","0.040452","0.000120","0.000059","0.001717","0.000510"
"862","0.034060","0.006286","0.001160","0.006990","0.031965","0.001516","0.000870","0.001931","0.002797","0.039983","0.000037","0.000212","0.001189","0.000234"
"863","0.034040","0.006280","0.001159","0.006789","0.031643","0.001638","0.000594","0.002036","0.002995","0.039759","0.000196","0.000809","0.001463","0.000002"
"864","0.034021","0.006275","0.001157","0.006835","0.031367","0.001623","0.000875","0.001887","0.003226","0.039047","0.000479","0.000785","0.000846","0.000114"
"865","0.034001","0.006270","0.001156","0.006729","0.031058","0.001215","0.000803","0.002075","0.003296","0.039265","0.000380","0.000573","0.000793","0.000378"
"866","0.033981","0.006264","0.001155","0.006472","0.030824","0.001279","0.000960","0.001298","0.003071","0.038995","0.000333","0.000581","0.000753","0.000334"
"867","0.033962","0.006259","0.001153","0.006462","0.030501","0.001313","0.000856","0.001150","0.003088","0.038969","0.000327","0.001140","0.000809","0.000170"
"868","0.033942","0.006253","0.001152","0.006301","0.030211","0.000977","0.001109","0.001401","0.003288","0.038455","0.000378","0.001389","0.000957","0.000164"
"869","0.033923","0.006248","0.001151","0.006388","0.030065","0.001161","0.001207","0.001516","0.003543","0.038550","0.000383","0.001297","0.000729","0.000388"
"870","0.033903","0.006243","0.001149","0.006322","0.029751","0.001059","0.000934","0.001798","0.003701","0.038158","0.000281","0.001212","0.000674","0.000354"
"871","0.033884","0.006237","0.001148","0.006104","0.029492","0.001272","0.001167","0.001405","0.003097","0.038010","0.000137","0.001303","0.000488","0.000449"
"872","0.033864","0.006232","0.001147","0.006135","0.029192","0.000606","0.000665","0.001488","0.003346","0.037374","0.000069","0.001773","0.000696","0.000165"
"873","0.033845","0.006226","0.001145","0.006013","0.028986","0.000546","0.000691","0.001486","0.002815","0.037530","0.000318","0.002292","0.000341","0.000065"
"874","0.033826","0.006221","0.001144","0.005737","0.028668","0.000267","0.000964","0.001754","0.002940","0.037199","0.000092","0.002017","0.000195","0.000132"
"875","0.033806","0.006216","0.001143","0.005712","0.028392","0.000390","0.000982","0.001994","0.003220","0.037112","0.000111","0.002415","0.000001","0.000392"
"876","0.033787","0.006210","0.001142","0.005534","0.028085","0.000672","0.000284","0.001901","0.003352","0.036536","0.000102","0.002208","0.000249","0.000456"
"877","0.033768","0.006205","0.001140","0.005606","0.027846","0.000357","0.000390","0.002115","0.003595","0.036571","0.000276","0.002080","0.000346","0.000566"
"878","0.033748","0.006200","0.001139","0.005524","0.027557","0.000492","0.000674","0.002353","0.003846","0.036118","0.000287","0.001922","0.000237","0.000654"
"879","0.033729","0.006195","0.001138","0.005288","0.027387","0.000512","0.000801","0.002346","0.003976","0.035909","0.000115","0.001861","0.000147","0.000053"
"880","0.033710","0.006189","0.001136","0.005304","0.027075","0.000779","0.000716","0.002048","0.004056","0.035212","0.000135","0.002056","0.000283","0.000106"
"881","0.033691","0.006184","0.001135","0.005165","0.026814","0.000199","0.000854","0.002163","0.003631","0.035400","0.000167","0.002340","0.000565","0.000119"
"882","0.033672","0.006179","0.001134","0.005280","0.026515","0.000154","0.001034","0.002442","0.003326","0.035099","0.000021","0.002146","0.000746","0.000370"
"883","0.033653","0.006173","0.001133","0.005239","0.026300","0.000403","0.001292","0.002159","0.002917","0.035042","0.000023","0.001862","0.000675","0.000610"
"884","0.033634","0.006168","0.001131","0.005042","0.026022","0.000642","0.000905","0.002327","0.002923","0.034498","0.000295","0.002442","0.001225","0.000471"
"885","0.033615","0.006163","0.001130","0.005099","0.025910","0.000705","0.001157","0.002324","0.002994","0.034563","0.000016","0.002348","0.001159","0.000728"
"886","0.033596","0.006158","0.001129","0.005000","0.025604","0.000469","0.001170","0.002574","0.002972","0.034140","0.000083","0.002090","0.000881","0.000062"
"887","0.033577","0.006153","0.001127","0.004745","0.025360","0.000613","0.000618","0.002021","0.003178","0.033962","0.000190","0.001808","0.000694","0.000183"
"888","0.033558","0.006147","0.001126","0.004745","0.025071","0.000812","0.000586","0.001994","0.003157","0.033295","0.000439","0.001594","0.000677","0.000026"
"889","0.033539","0.006142","0.001125","0.004588","0.024885","0.000608","0.000754","0.002257","0.003426","0.033422","0.000210","0.001417","0.000438","0.000220"
"890","0.033520","0.006137","0.001124","0.004688","0.024621","0.000830","0.000678","0.002463","0.003392","0.033060","0.000032","0.001137","0.000513","0.000423"
"891","0.033501","0.006132","0.001122","0.004630","0.024322","0.000858","0.000478","0.002582","0.002945","0.032943","0.000105","0.000888","0.000240","0.000647"
"892","0.033482","0.006127","0.001121","0.004414","0.024099","0.001113","0.000693","0.002343","0.003019","0.032337","0.000077","0.000984","0.000402","0.000477"
"893","0.033464","0.006122","0.001120","0.004456","0.023820","0.000632","0.000371","0.002493","0.002933","0.032342","0.000356","0.000708","0.000547","0.000575"
"894","0.033445","0.006116","0.001119","0.004340","0.023675","0.000662","0.000507","0.002664","0.002968","0.031859","0.000125","0.000489","0.000318","0.000642"
"895","0.033426","0.006111","0.001117","0.004065","0.023426","0.000563","0.000299","0.002504","0.002563","0.031619","0.000146","0.000606","0.000157","0.000726"
"896","0.033408","0.006106","0.001116","0.004049","0.023135","0.000776","0.000551","0.002760","0.002585","0.030892","0.000421","0.000450","0.000120","0.000985"
"897","0.033389","0.006101","0.001115","0.003874","0.022937","0.000979","0.000670","0.002777","0.002841","0.031130","0.000179","0.000483","0.000311","0.001019"
"898","0.033370","0.006096","0.001114","0.003958","0.022670","0.000806","0.000552","0.003027","0.003106","0.030879","0.000316","0.000549","0.000117","0.001175"
"899","0.033352","0.006091","0.001112","0.003883","0.022608","0.000992","0.000777","0.002566","0.003286","0.030872","0.000402","0.000622","0.000527","0.001443"
"900","0.033333","0.006086","0.001111","0.003648","0.022308","0.001150","0.000701","0.002630","0.003269","0.030378","0.000661","0.000477","0.000556","0.001218"
"901","0.033315","0.006081","0.001110","0.003674","0.022078","0.001075","0.000516","0.002514","0.003047","0.030493","0.000406","0.000586","0.000325","0.001469"
"902","0.033296","0.006076","0.001109","0.003539","0.021797","0.000689","0.000721","0.002712","0.003218","0.030120","0.000478","0.000889","0.000230","0.001621"
"903","0.033278","0.006071","0.001107","0.003666","0.021631","0.000746","0.000302","0.002982","0.003310","0.029991","0.000637","0.000628","0.000260","0.001390"
"904","0.033260","0.006066","0.001106","0.003633","0.021379","0.001010","0.000561","0.002827","0.003553","0.029374","0.000863","0.000373","0.000053","0.001432"
"905","0.033241","0.006061","0.001105","0.003438","0.021086","0.000647","0.000552","0.003029","0.003621","0.029550","0.000577","0.000175","0.000070","0.001135"
"906","0.033223","0.006056","0.001104","0.003506","0.020878","0.000771","0.000065","0.003173","0.003585","0.029238","0.000351","0.000217","0.000270","0.000750"
"907","0.033204","0.006051","0.001103","0.003413","0.020609","0.000688","0.000031","0.003138","0.003521","0.029170","0.000145","0.000749","0.000314","0.000454"
"908","0.033186","0.006046","0.001101","0.003158","0.020491","0.000896","0.000305","0.002766","0.003674","0.028614","0.000294","0.000659","0.000047","0.000119"
"909","0.033168","0.006041","0.001100","0.003166","0.020255","0.000235","0.000383","0.002828","0.003655","0.028668","0.000203","0.000405","0.000124","0.000351"
"910","0.033150","0.006036","0.001099","0.003013","0.019972","0.000145","0.000526","0.002893","0.003656","0.028234","0.000006","0.000359","0.000196","0.000452"
"911","0.033131","0.006031","0.001098","0.003124","0.019791","0.000393","0.000659","0.002583","0.003854","0.028044","0.000234","0.000104","0.000388","0.000651"
"912","0.033113","0.006026","0.001096","0.003072","0.019535","0.000534","0.000860","0.002744","0.003819","0.027366","0.000499","0.000549","0.000456","0.000769"
"913","0.033095","0.006021","0.001095","0.002858","0.019318","0.000606","0.000543","0.002657","0.004060","0.027573","0.000394","0.000871","0.000516","0.000388"
"914","0.033077","0.006016","0.001094","0.002909","0.019045","0.000291","0.000697","0.002864","0.003984","0.027291","0.000366","0.000912","0.000605","0.000062"
"915","0.033059","0.006011","0.001093","0.002797","0.018901","0.000396","0.000926","0.002232","0.003234","0.027253","0.000321","0.000823","0.000687","0.000247"
"916","0.033041","0.006006","0.001092","0.002522","0.018659","0.000459","0.000423","0.002162","0.003499","0.026728","0.000360","0.001095","0.000787","0.000022"
"917","0.033023","0.006001","0.001091","0.002513","0.018372","0.000231","0.000405","0.001916","0.003663","0.026812","0.000378","0.001173","0.000783","0.000123"
"918","0.033005","0.005996","0.001089","0.002340","0.018180","0.000469","0.000675","0.002041","0.003817","0.026409","0.000263","0.001565","0.001041","0.000310"
"919","0.032987","0.005991","0.001088","0.002434","0.017918","0.000421","0.000795","0.002181","0.003804","0.026249","0.000163","0.001568","0.001010","0.000369"
"920","0.032969","0.005986","0.001087","0.002364","0.017835","0.000646","0.000751","0.001895","0.003743","0.025601","0.000062","0.001306","0.001083","0.000640"
"921","0.032951","0.005981","0.001086","0.002130","0.017612","0.000110","0.000995","0.002020","0.003984","0.025747","0.000216","0.001237","0.000403","0.000222"
"922","0.032933","0.005977","0.001085","0.002163","0.017335","0.000121","0.000865","0.002068","0.004109","0.025404","0.000045","0.001608","0.000586","0.000107"
"923","0.032915","0.005972","0.001083","0.002032","0.017173","0.000089","0.001047","0.002331","0.003981","0.025306","0.000086","0.001375","0.000059","0.000126"
