"Sample","N^-0.5","N^-0.75","N^-1","White Noise","Golden Ratio","Golden Ratio2","Blue Noise","Projective Blue Noise","Projective Blue Noise 2"
"628","0.039904","0.007971","0.001592","0.017516","0.000000","0.001593","0.009554","0.001592","0.009554"
"629","0.039873","0.007962","0.001590","0.016693","0.000795","0.000795","0.010334","0.002385","0.008744"
"630","0.039841","0.007952","0.001587","0.017461","0.000000","0.000000","0.011111","0.003175","0.007937"
"631","0.039809","0.007943","0.001585","0.016641","0.000792","0.000793","0.010301","0.002377","0.007132"
"632","0.039778","0.007933","0.001582","0.015823","0.000000","0.001582","0.009494","0.001582","0.006329"
"633","0.039746","0.007924","0.001580","0.015008","0.000790","0.002370","0.010269","0.000790","0.007109"
"634","0.039715","0.007915","0.001577","0.014196","0.000000","0.001577","0.009464","0.001577","0.007887"
"635","0.039684","0.007905","0.001575","0.013386","0.000787","0.002362","0.010237","0.002362","0.007087"
"636","0.039653","0.007896","0.001572","0.014151","0.000000","0.001572","0.011007","0.001572","0.006289"
"637","0.039621","0.007887","0.001570","0.013344","0.000785","0.002355","0.011774","0.002355","0.005495"
"638","0.039590","0.007877","0.001567","0.012539","0.000000","0.001568","0.010972","0.001568","0.006270"
"639","0.039559","0.007868","0.001565","0.011737","0.000782","0.000783","0.011737","0.000783","0.005477"
"640","0.039528","0.007859","0.001563","0.012500","0.000000","0.001563","0.012500","0.001563","0.004688"
"641","0.039498","0.007850","0.001560","0.013261","0.000780","0.002340","0.013261","0.002340","0.005460"
"642","0.039467","0.007841","0.001558","0.014019","0.000000","0.001558","0.014019","0.003115","0.004673"
"643","0.039436","0.007831","0.001555","0.013220","0.000777","0.000778","0.014775","0.002333","0.003888"
"644","0.039406","0.007822","0.001553","0.012423","0.000000","0.001553","0.015528","0.001553","0.004659"
"645","0.039375","0.007813","0.001550","0.013179","0.000775","0.000775","0.016279","0.002326","0.003876"
"646","0.039344","0.007804","0.001548","0.012384","0.000000","0.000000","0.017028","0.003096","0.003096"
"647","0.039314","0.007795","0.001546","0.011592","0.000773","0.000773","0.016229","0.003864","0.003864"
"648","0.039284","0.007786","0.001543","0.010803","0.000000","0.000000","0.015432","0.003087","0.003087"
"649","0.039253","0.007777","0.001541","0.010016","0.000771","0.000770","0.016179","0.002311","0.003852"
"650","0.039223","0.007768","0.001538","0.009231","0.000000","0.000000","0.015385","0.003077","0.003077"
"651","0.039193","0.007759","0.001536","0.009985","0.000768","0.000768","0.016129","0.003840","0.002304"
"652","0.039163","0.007750","0.001534","0.009203","0.001534","0.001534","0.016871","0.003068","0.001534"
"653","0.039133","0.007741","0.001531","0.009954","0.000766","0.000766","0.016080","0.002297","0.002297"
"654","0.039103","0.007732","0.001529","0.009174","0.000000","0.001529","0.015291","0.001529","0.003058"
"655","0.039073","0.007724","0.001527","0.008397","0.000763","0.002290","0.016031","0.002290","0.002290"
"656","0.039043","0.007715","0.001524","0.009147","0.000000","0.001524","0.016769","0.003049","0.001525"
"657","0.039014","0.007706","0.001522","0.009894","0.000761","0.002283","0.017504","0.003805","0.000761"
"658","0.038984","0.007697","0.001520","0.010638","0.000000","0.003040","0.018237","0.004559","0.000000"
"659","0.038954","0.007688","0.001517","0.011381","0.000758","0.003794","0.017451","0.005311","0.000759"
"660","0.038925","0.007680","0.001515","0.010606","0.000000","0.003030","0.018182","0.006061","0.001515"
"661","0.038895","0.007671","0.001513","0.011347","0.000757","0.002269","0.017398","0.005295","0.002270"
"662","0.038866","0.007662","0.001511","0.012085","0.000000","0.003021","0.016617","0.006042","0.001511"
"663","0.038837","0.007654","0.001508","0.012821","0.000754","0.002262","0.017346","0.005279","0.002263"
"664","0.038808","0.007645","0.001506","0.013554","0.000000","0.003012","0.016567","0.004518","0.003012"
"665","0.038778","0.007636","0.001504","0.014286","0.000752","0.002256","0.017294","0.003759","0.003760"
"666","0.038749","0.007628","0.001502","0.015015","0.000000","0.003003","0.018018","0.003003","0.004505"
"667","0.038720","0.007619","0.001499","0.014243","0.000749","0.003748","0.017242","0.003748","0.005248"
"668","0.038691","0.007611","0.001497","0.013473","0.001497","0.002994","0.017964","0.002994","0.005988"
"669","0.038662","0.007602","0.001495","0.014201","0.002242","0.002242","0.017190","0.002242","0.006727"
"670","0.038633","0.007594","0.001493","0.014926","0.001492","0.001493","0.016418","0.001493","0.007463"
"671","0.038605","0.007585","0.001490","0.015649","0.002235","0.002236","0.017139","0.002235","0.006707"
"672","0.038576","0.007577","0.001488","0.014881","0.001488","0.001488","0.016369","0.001488","0.007441"
"673","0.038547","0.007568","0.001486","0.014116","0.000743","0.002229","0.015602","0.000743","0.008173"
"674","0.038519","0.007560","0.001484","0.014837","0.001483","0.001484","0.016321","0.000000","0.008902"
"675","0.038490","0.007551","0.001481","0.014074","0.002222","0.002222","0.015556","0.000741","0.008148"
"676","0.038462","0.007543","0.001479","0.014793","0.002958","0.002959","0.014793","0.000000","0.007397"
"677","0.038433","0.007535","0.001477","0.014033","0.002215","0.002216","0.015510","0.000739","0.006647"
"678","0.038405","0.007526","0.001475","0.014750","0.002950","0.001475","0.016225","0.001475","0.005900"
"679","0.038376","0.007518","0.001473","0.013991","0.002209","0.002209","0.015464","0.000736","0.005155"
"680","0.038348","0.007510","0.001471","0.013236","0.002941","0.002941","0.014706","0.000000","0.004412"
"681","0.038320","0.007501","0.001468","0.012482","0.002202","0.002203","0.015419","0.000734","0.005140"
"682","0.038292","0.007493","0.001466","0.011730","0.001466","0.001466","0.016129","0.000000","0.005866"
"683","0.038264","0.007485","0.001464","0.010981","0.002196","0.002196","0.016838","0.000732","0.006589"
"684","0.038236","0.007477","0.001462","0.011696","0.002924","0.001462","0.016082","0.000000","0.005848"
"685","0.038208","0.007468","0.001460","0.012409","0.002190","0.002190","0.016789","0.000730","0.005110"
"686","0.038180","0.007460","0.001458","0.011662","0.001457","0.001458","0.016035","0.001458","0.004374"
"687","0.038152","0.007452","0.001456","0.012373","0.002183","0.002183","0.016740","0.002183","0.005095"
"688","0.038125","0.007444","0.001453","0.011628","0.001453","0.001454","0.015989","0.001453","0.005814"
"689","0.038097","0.007436","0.001451","0.012337","0.000725","0.000726","0.016691","0.002177","0.006532"
"690","0.038069","0.007428","0.001449","0.011595","0.001449","0.000000","0.017392","0.002899","0.005798"
"691","0.038042","0.007420","0.001447","0.012301","0.002171","0.000724","0.016643","0.002171","0.006513"
"692","0.038014","0.007412","0.001445","0.013006","0.002890","0.001445","0.015896","0.002890","0.007226"
"693","0.037987","0.007404","0.001443","0.013709","0.002164","0.000722","0.015152","0.002165","0.006494"
"694","0.037959","0.007396","0.001441","0.014410","0.002882","0.001441","0.014410","0.001441","0.005764"
"695","0.037932","0.007388","0.001439","0.013669","0.002158","0.002158","0.013669","0.002158","0.005036"
"696","0.037905","0.007380","0.001437","0.014368","0.002873","0.001437","0.012931","0.002874","0.005748"
"697","0.037878","0.007372","0.001435","0.013630","0.002152","0.000717","0.012195","0.002152","0.005022"
"698","0.037851","0.007364","0.001433","0.012894","0.001432","0.000000","0.012894","0.002865","0.004298"
"699","0.037823","0.007356","0.001431","0.013591","0.002146","0.000715","0.012161","0.003577","0.003577"
"700","0.037796","0.007348","0.001429","0.014286","0.001428","0.000000","0.012858","0.004286","0.002858"
"701","0.037769","0.007340","0.001427","0.013552","0.000713","0.000713","0.012126","0.004993","0.003567"
"702","0.037743","0.007332","0.001425","0.014245","0.000000","0.000000","0.011396","0.005698","0.004274"
"703","0.037716","0.007325","0.001422","0.014936","0.000711","0.000711","0.010669","0.004979","0.004979"
"704","0.037689","0.007317","0.001420","0.014205","0.001420","0.001421","0.009944","0.005682","0.005682"
"705","0.037662","0.007309","0.001418","0.014894","0.000709","0.000709","0.010639","0.004965","0.004965"
"706","0.037635","0.007301","0.001416","0.015581","0.001416","0.000000","0.009915","0.004249","0.005666"
"707","0.037609","0.007293","0.001414","0.016266","0.000707","0.000707","0.010608","0.004951","0.006365"
"708","0.037582","0.007286","0.001412","0.015537","0.001412","0.001413","0.011300","0.005650","0.007063"
"709","0.037556","0.007278","0.001410","0.014810","0.000705","0.000705","0.010579","0.006347","0.007758"
"710","0.037529","0.007270","0.001408","0.014085","0.000000","0.000000","0.011268","0.007042","0.007043"
"711","0.037503","0.007263","0.001406","0.013362","0.000703","0.000703","0.010549","0.007736","0.006330"
"712","0.037477","0.007255","0.001404","0.012641","0.001404","0.000000","0.011236","0.008427","0.005618"
"713","0.037450","0.007247","0.001403","0.011922","0.000701","0.000701","0.011922","0.007714","0.006312"
"714","0.037424","0.007240","0.001401","0.012605","0.000000","0.000000","0.011205","0.007003","0.005603"
"715","0.037398","0.007232","0.001399","0.013287","0.000699","0.000699","0.010490","0.006294","0.004896"
"716","0.037372","0.007225","0.001397","0.012570","0.000000","0.001397","0.009777","0.006983","0.004190"
"717","0.037346","0.007217","0.001395","0.013250","0.000698","0.000697","0.010461","0.007671","0.003487"
"718","0.037320","0.007210","0.001393","0.013928","0.000000","0.000000","0.009750","0.006964","0.004179"
"719","0.037294","0.007202","0.001391","0.013213","0.000696","0.000695","0.010431","0.006259","0.003477"
"720","0.037268","0.007194","0.001389","0.013889","0.000000","0.000000","0.009723","0.005556","0.002778"
"721","0.037242","0.007187","0.001387","0.014564","0.000693","0.000693","0.009016","0.004854","0.003468"
"722","0.037216","0.007180","0.001385","0.013851","0.000000","0.000000","0.008311","0.004155","0.002770"
"723","0.037190","0.007172","0.001383","0.014523","0.000692","0.000691","0.007608","0.004841","0.003458"
"724","0.037165","0.007165","0.001381","0.013813","0.000000","0.001381","0.006906","0.004144","0.002763"
"725","0.037139","0.007157","0.001379","0.013104","0.000689","0.002069","0.007587","0.004828","0.003449"
"726","0.037113","0.007150","0.001377","0.013775","0.000000","0.002755","0.006887","0.004132","0.004133"
"727","0.037088","0.007142","0.001376","0.013068","0.000687","0.003439","0.007566","0.003439","0.004815"
"728","0.037062","0.007135","0.001374","0.012363","0.000000","0.002747","0.008242","0.004121","0.005495"
"729","0.037037","0.007128","0.001372","0.013032","0.000686","0.002058","0.007545","0.004801","0.006173"
"730","0.037012","0.007120","0.001370","0.013699","0.000000","0.002740","0.008219","0.005479","0.005480"
"731","0.036986","0.007113","0.001368","0.014364","0.000684","0.002052","0.008892","0.004788","0.006156"
"732","0.036961","0.007106","0.001366","0.015028","0.001366","0.001366","0.008197","0.004098","0.006831"
"733","0.036936","0.007099","0.001364","0.015689","0.002046","0.002046","0.008868","0.004775","0.006140"
"734","0.036911","0.007091","0.001362","0.014987","0.001362","0.002725","0.009537","0.004087","0.005450"
"735","0.036886","0.007084","0.001361","0.014286","0.000680","0.003401","0.008844","0.003401","0.004762"
"736","0.036860","0.007077","0.001359","0.014946","0.001358","0.002717","0.008152","0.004076","0.004077"
"737","0.036835","0.007070","0.001357","0.014247","0.000678","0.003392","0.007463","0.003392","0.003393"
"738","0.036811","0.007062","0.001355","0.013551","0.000000","0.002710","0.006775","0.002710","0.004065"
"739","0.036786","0.007055","0.001353","0.012856","0.000676","0.003383","0.007443","0.002030","0.004737"
"740","0.036761","0.007048","0.001351","0.013514","0.001351","0.002703","0.006757","0.002703","0.005406"
"741","0.036736","0.007041","0.001350","0.012821","0.002024","0.002024","0.007423","0.002024","0.006073"
"742","0.036711","0.007034","0.001348","0.013478","0.001347","0.002695","0.008087","0.001348","0.005391"
"743","0.036686","0.007027","0.001346","0.012787","0.002019","0.002019","0.007403","0.000673","0.006057"
"744","0.036662","0.007020","0.001344","0.012097","0.001344","0.001344","0.008065","0.001344","0.005377"
"745","0.036637","0.007013","0.001342","0.011410","0.002013","0.000671","0.007383","0.000671","0.004698"
"746","0.036613","0.007006","0.001340","0.010724","0.001340","0.001340","0.008043","0.001340","0.005362"
"747","0.036588","0.006999","0.001339","0.010041","0.000669","0.002008","0.008702","0.000669","0.004686"
"748","0.036564","0.006992","0.001337","0.010696","0.001337","0.001337","0.009359","0.001337","0.004011"
"749","0.036539","0.006985","0.001335","0.010014","0.002002","0.002003","0.010014","0.002003","0.003338"
"750","0.036515","0.006978","0.001333","0.010667","0.001333","0.001333","0.009334","0.001333","0.004000"
"751","0.036491","0.006971","0.001332","0.011319","0.000665","0.001997","0.009987","0.001997","0.004661"
"752","0.036466","0.006964","0.001330","0.011969","0.001329","0.001330","0.010639","0.001330","0.005320"
"753","0.036442","0.006957","0.001328","0.011289","0.001992","0.000664","0.009960","0.000664","0.004648"
"754","0.036418","0.006950","0.001326","0.010611","0.001326","0.001326","0.009284","0.000000","0.003979"
"755","0.036394","0.006943","0.001325","0.011259","0.001986","0.001987","0.008610","0.000662","0.004636"
"756","0.036370","0.006936","0.001323","0.011905","0.001322","0.001323","0.009260","0.001323","0.003969"
"757","0.036346","0.006929","0.001321","0.012550","0.001981","0.000660","0.008587","0.001981","0.003303"
"758","0.036322","0.006922","0.001319","0.011874","0.001319","0.001319","0.007916","0.002638","0.002639"
"759","0.036298","0.006915","0.001318","0.011200","0.000658","0.000659","0.007247","0.003294","0.001977"
"760","0.036274","0.006909","0.001316","0.010527","0.001315","0.000000","0.007895","0.003947","0.001316"
"761","0.036250","0.006902","0.001314","0.011170","0.001971","0.000657","0.007228","0.003285","0.001971"
"762","0.036226","0.006895","0.001312","0.011812","0.001312","0.000000","0.007874","0.003937","0.002625"
"763","0.036202","0.006888","0.001311","0.012451","0.000655","0.000655","0.008519","0.004587","0.001966"
"764","0.036179","0.006881","0.001309","0.013090","0.001309","0.000000","0.009163","0.005235","0.002618"
"765","0.036155","0.006875","0.001307","0.012419","0.000653","0.000654","0.008497","0.005882","0.003268"
"766","0.036131","0.006868","0.001305","0.011750","0.000000","0.001306","0.009139","0.005222","0.002611"
"767","0.036108","0.006861","0.001304","0.011083","0.000652","0.000652","0.008475","0.004563","0.001956"
"768","0.036084","0.006855","0.001302","0.011719","0.000000","0.001302","0.009115","0.005208","0.001302"
"769","0.036061","0.006848","0.001300","0.012354","0.000650","0.001951","0.009753","0.005852","0.001951"
"770","0.036037","0.006841","0.001299","0.011689","0.001298","0.001299","0.009091","0.005195","0.001299"
"771","0.036014","0.006835","0.001297","0.012322","0.000648","0.001946","0.008431","0.005836","0.001946"
"772","0.035991","0.006828","0.001295","0.012954","0.000000","0.001296","0.007772","0.006476","0.001296"
"773","0.035967","0.006821","0.001294","0.012290","0.000647","0.001941","0.007115","0.005821","0.000647"
"774","0.035944","0.006815","0.001292","0.011629","0.000000","0.001292","0.007752","0.005168","0.001292"
"775","0.035921","0.006808","0.001290","0.012259","0.000645","0.000645","0.008387","0.004516","0.001936"
"776","0.035898","0.006801","0.001289","0.011599","0.000000","0.000000","0.009021","0.003866","0.002578"
"777","0.035875","0.006795","0.001287","0.012227","0.000643","0.000644","0.009653","0.004504","0.001931"
"778","0.035852","0.006788","0.001285","0.011569","0.001285","0.001286","0.010283","0.003856","0.001286"
"779","0.035829","0.006782","0.001284","0.010912","0.000642","0.000642","0.010912","0.004493","0.001926"
"780","0.035806","0.006775","0.001282","0.010257","0.001282","0.001282","0.010257","0.003846","0.002564"
"781","0.035783","0.006769","0.001280","0.009604","0.000640","0.001921","0.009603","0.004481","0.001921"
"782","0.035760","0.006762","0.001279","0.008952","0.001278","0.001279","0.010230","0.005115","0.001279"
"783","0.035737","0.006756","0.001277","0.009579","0.000638","0.000639","0.010856","0.004470","0.000639"
"784","0.035714","0.006749","0.001276","0.010205","0.000000","0.000000","0.011480","0.005102","0.001276"
"785","0.035692","0.006743","0.001274","0.010829","0.000637","0.000637","0.010828","0.004458","0.001911"
